id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980343876094973,NxI6TpzA1,3248769800,Ymichael19,"""Ahappy,calm,andpeacefulpersonwillmakebetterdecisions.Soifyouwanttooperateatpeakperformance,youhavetolearnhowtotameyourmind.""",,,,,0,0,0,2023-12-18 16:59,iPhone 15 Plus,,,,河南
4980343541596395,NxI6m6Hij,3977761258,iuKarasa,WishuallhappyNightinKuopio🌙,,,,,0,10,61,2023-12-18 16:58,iPhone 14 Pro Max,"['https://wx1.sinaimg.cn/large/ed17d1eagy1hky1gvx3v3j235s1rvx6t.jpg', 'https://wx3.sinaimg.cn/large/ed17d1eagy1hky1gd23ywj20vy1kwqmi.jpg', 'https://wx4.sinaimg.cn/large/ed17d1eagy1hky1hia2mjj235s1ruhe0.jpg', 'https://wx3.sinaimg.cn/large/ed17d1eagy1hky1gg4mpsj21kw0vyh3x.jpg', 'https://wx3.sinaimg.cn/large/ed17d1eagy1hky1fk8z10j22c0340hdu.jpg', 'https://wx1.sinaimg.cn/large/ed17d1eagy1hky1fv0oxuj22c0340u0y.jpg', 'https://wx4.sinaimg.cn/large/ed17d1eagy1hky1fgfwe6j235s23uhdv.jpg', 'https://wx1.sinaimg.cn/large/ed17d1eagy1hky1g9n2nmj21r0340kjl.jpg', 'https://wx2.sinaimg.cn/large/ed17d1eagy1hky1fzqi1ej22c0340kjm.jpg']",,,芬兰
4980087327295254,NxBr6uBPo,5620452341,虞书欣Esther,O明星动态,,,,,1030479,170202,1336040,2023-12-18 00:00,生日动态,[],,
4980343453256290,NxI6ddF6O,7835492830,石榴玫瑰-,Happybirthday,,,,,0,0,1336040,2023-12-18 16:57,iPhone客户端,,,4980087327295254,中国香港
4980343402923793,NxI68cgBX,7554356390,南墙两米厚,"丁程鑫#丁程鑫你好星期六#💛#丁程鑫这就是街舞#收集四季赠予你愿你春夏秋冬皆开心。Collectthefourseasonsforyou.Mayyoubehappyinspring,summer,autumnandwinter.@时代少年团-丁程鑫LREJOICE-丁程鑫星河画册的微博视频",,,时代少年团-丁程鑫,"丁程鑫你好星期六,丁程鑫这就是街舞",0,0,0,2023-12-18 16:57,丁程鑫超话,,"http://f.video.weibocdn.com/o0/vktV1nHclx081ZpX8DiU01041200Ha9b0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1703000540&ssig=tdJd9Yvq8W&KID=unistore,video",,重庆
4980342826209416,NxI5cq3lS,7660333352,Catch_me_rider,最近真的爱看豆包小yuehappy偶的白棉发团建致命公司hhh，真的太有节目效果了，一开始在豆腐那边看的时候，老觉得画质一般，就跑happy那去了hhh有一说一，那边画质确实（自我感觉）好一些，而且该节目效果贼搞笑该认真嘎嘎血C，一个死了就去另一个hhh，拟声怪这个实在太好笑了，“日食怕什么，直接开冲”，棉发真的好黏糊哈哈哈哈好可爱，笑死我了，尤其昨天晚上打元梦说为什么直播间能高血压的，我真的想到一次笑一次。还有各种，如致命同事，重开模拟器，直接开庭，窝来辣~，非常好的梗，使我的笑旋转,,,,,0,0,0,2023-12-18 16:55,Xiaomi Pad 5 Pro,,,,广西
4980342689894892,NxI4YFw72,5883819571,ergjd,✨happyweekend.💫,,,,,0,8,28,2023-12-18 16:54,iPhone 12 Pro,"['https://wx2.sinaimg.cn/large/006qbUfFly1hky18teyomj30tu111tmd.jpg', 'https://wx4.sinaimg.cn/large/006qbUfFly1hky188hxgvj30u01hcqk1.jpg', 'https://wx1.sinaimg.cn/large/006qbUfFly1hky189onifj30u016stl4.jpg', 'https://wx3.sinaimg.cn/large/006qbUfFly1hky18amon5j30u01hc7ij.jpg', 'https://wx1.sinaimg.cn/large/006qbUfFly1hky186ua2aj30u01hck84.jpg', 'https://wx3.sinaimg.cn/large/006qbUfFly1hky18e51foj32c03401kz.jpg', 'https://wx2.sinaimg.cn/large/006qbUfFly1hky18pukm5j33402c0hdx.jpg', 'https://wx3.sinaimg.cn/large/006qbUfFly1hky1c8dfsjj30wi1ls196.jpg', 'https://wx2.sinaimg.cn/large/006qbUfFly1hky1fc2lgtj30wi1huh1v.jpg']",,,新疆
4980342526839334,NxI4IsHdQ,7573432076,小伯爱睡觉,温泉happy,,,,,0,0,0,2023-12-18 16:54,HUAWEI P60,['https://wx2.sinaimg.cn/large/008gxlEgly1hky1j95uooj30u014077j.jpg'],,,江苏
4980342350415419,NxI4r1K4j,5479307069,TT边缘人,#董宇辉任新东方文旅副总裁#happyending,,,,董宇辉任新东方文旅副总裁,0,0,0,2023-12-18 16:53,iPhone客户端,,,,安徽
4980273064969328,NxGgGkQKs,6154306032,虞书欣工作室,虞书欣🥳#虞书欣的欣愿奇遇#@虞书欣Esther惊喜空降，今晚20:00#明星生日汇#不见不散，接头暗号：生日快乐！🎁,,,虞书欣Esther,"虞书欣的欣愿奇遇,明星生日汇",2889,5870,24303,2023-12-18 12:18,虞书欣超话,['https://wx4.sinaimg.cn/large/006IuQ8wgy1hkxtklw97hj30ku1944am.jpg'],,
