id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980071682545468,NxB1SaGbW,6494084665,草莓酱搓麻将y,高三我服了跑校每次一回家就不想学习了看别人高三累死累活的感觉我好悠闲一点没有紧张感还没初中有动力,,,,,0,0,0,2023-12-17 22:57,高三超话,,,,山西
4980071274385159,NxB1dioMn,6672591508,天上的星星有几颗一,你也不想学习，对吧？,,,,,0,0,0,2023-12-17 22:56,nova11系列敢拍敢出色,['https://wx3.sinaimg.cn/large/007hzvRGly1hkx6ea1ebjj32dc35snpd.jpg'],,,河南
4980070854954506,NxB0xkMTo,6495567525,想要开心快乐的生活,这个天气冻的我不想离开宿舍一步一点也不想学习,,,,,0,1,0,2023-12-17 22:54,iPhone 15 Pro,,,,北京
4980070104170830,NxAZkhv1s,6021409681,-__Hazel,丝带的事哔朋友圈冷得不想学习🚬算了不冷也不想学🚬,,,,,0,2,1,2023-12-17 22:51,丝带的事哔朋友圈超话,,,,广东
4980069835740288,NxAYTo5ji,7605334764,我嬷你家1,我给我妈打电话：唉我真的不想学习我妈：唉师傅别念了快点让你考完吧,,,,,0,2,1,2023-12-17 22:50,微博轻享版,,,,山东
4980069105930158,NxAXIoSHI,1577291577,小浪奔9-2,我服了，真的不想学习，真的不想学，学不了一分钟。,,,,,0,0,1,2023-12-17 22:47,一加 Ace Pro,,,,四川
4980069027548447,NxAXAvFH9,7733131375,乐乐茶好好喝_,我不想学习了我要去死,,,,,0,0,0,2023-12-17 22:47,iPhone 12 Pro Max,,,,吉林
4980068360917724,NxAWw3QK0,5864548754,TANG新怡,不想考试不想学习,,,,,0,0,1,2023-12-17 22:44,iPhone客户端,,,,陕西
4980067681438274,NxAVq629Y,7754636524,我叫蛋挞Ta,是的，我真的不想学习,,,,,0,2,1,2023-12-17 22:42,iPhone客户端,,,,新疆
4980067548269908,NxAVcyHnC,6026809932,一生被神明眷顾,我不想谈恋爱我不想找主我也不想学习我也不想考公我也不想考编我也不想考驾照我只想变有钱。。。。。。。,,,,,0,1,2,2023-12-17 22:41,荣耀30 5G,,,,山东
4980056840213662,NxADW0TAa,5979275593,YaoY_o,其实手机也不好玩但我更不想学习,,,,,0,0,0,2023-12-17 21:58,iPhone客户端,,,,北京
4980055828334948,NxACiyYiE,5885225265,汐玖y,我的脑子说它不想学习,,,,,0,0,0,2023-12-17 21:54,微博轻享版,,,,河北
4980055531588687,NxABP6FhZ,5631400053,LastinglyYouinmyWeather,我觉得我快发霉了刷到这个抖音感觉鼻子栓栓的高二的时候去过一次就感觉那里特别适合一个人放空放松我真的希望我一月能够得偿所愿然后去这儿住一个月我讨厌现在的生活压的我喘不过气真希望明天就出成绩也不想学习,,,,,0,0,1,2023-12-17 21:53,iPhone 13,['https://wx1.sinaimg.cn/large/00696Mp7gy1hkx4l3oj2nj30u01sy1ap.jpg'],,,重庆
4979448343167332,NxkOudhY0,7648703289,悲伤荷包蛋,可是，妈妈,,,,,474,1000,15019,2023-12-16 05:41,iPhone 14 Pro Max,,,
4980055176645585,NxABfrSOR,6870813563,许愿天天幸福,我好累，我不想学习，我好想哭,,,,,0,0,15019,2023-12-17 21:52,iPhone客户端,,,4979448343167332,浙江
4980055040067612,NxAB20hAw,7225040172,Synonuo,今天点了炒面味道还不错就是碗太小面坨了碗烂了吃了三分之一就不想吃了不想学习,,,,,0,0,0,2023-12-17 21:51,小米11 青春版,"['https://wx2.sinaimg.cn/large/007SXx00ly1hkx4igscfuj31hc0u07cl.jpg', 'https://wx1.sinaimg.cn/large/007SXx00ly1hkx4ihz1orj30u0143102.jpg']",,,山西
4980054819865495,NxAAFFosT,6864727666,无情菜刀手,我不想学习我不想复习啊啊啊啊啊我想去海拉鲁呵呵呵呵呵呵呵呵呵呵呵,,,,,0,0,0,2023-12-17 21:50,iPhone客户端,,,,甘肃
4980054256256541,NxAzLqfBX,5995282132,Xxxxx嗨玩逗,小狗都不想学习，我还得学,,,,,0,0,0,2023-12-17 21:48,荣耀20,['https://wx2.sinaimg.cn/large/006xJAKUgy1hkx4fi22ynj30u01hc12e.jpg'],,,辽宁
4980054154809131,NxAzBkb4D,5247723966,幻梦未停,小狗的摸鱼日记不想学习的,,,,,0,2,3,2023-12-17 21:48,小狗的摸鱼日记超话,"['https://wx4.sinaimg.cn/large/005J8UJ8gy1hkx3g3sr62j32c0340qv5.jpg', 'https://wx3.sinaimg.cn/large/005J8UJ8gy1hkx3g5c7ebj32c03404qq.jpg', 'https://wx1.sinaimg.cn/large/005J8UJ8gy1hkx3g6ru9yj32c0340hdv.jpg', 'https://wx4.sinaimg.cn/large/005J8UJ8gy1hkx3g83hqdj32c0340u0y.jpg', 'https://wx1.sinaimg.cn/large/005J8UJ8gy1hkx3g9hnjrj32c0340b2a.jpg', 'https://wx2.sinaimg.cn/large/005J8UJ8gy1hkx4fbn127j32c0340b29.jpg', 'https://wx3.sinaimg.cn/large/005J8UJ8gy1hkx4fcuapij32c0340npe.jpg', 'https://wx3.sinaimg.cn/large/005J8UJ8gy1hkx4f9mytvj32c0340e81.jpg', 'https://wx2.sinaimg.cn/large/005J8UJ8gy1hkx4fe603kj32c0340kjm.jpg']",,,吉林
4980053778370599,NxAyZz7zF,7401830754,_Cosmosdreamseller,常华森看看我！在线蹲一个翻牌~正准备考研呢要考高数被你这个小妖精迷的都不想学习了,,,,,0,0,0,2023-12-17 21:46,常华森超话,,,,云南
4980053324595668,NxAygjhxG,7587666904,原生质思考,十月份的时候见zzr送她去上海第二天早上飞英国，那天晚上在酒店她给我跳kpop看，跳到五点多。后边不想学习或者想更开心地开启一天的时候我就去听kpop，因为那天真的很开心。,,,,,1,2,5,2023-12-17 21:45,iPhone 11 Pro Max,,,,江苏
4980041983461253,NxAfYewqF,7769728239,七里粥粥香,我不想复习我不想学习,,,,,0,0,0,2023-12-17 20:59,iPhone客户端,,,,北京
4980040700006156,NxAdU01Bi,7759284538,何何的冰咖啡,抑郁症很想哭但是却说不出来哪里难过不想去学校也不想呆在家里想把自己封闭起来去一个与世隔绝的地方…我该怎么办所有人都认为我是事多矫情不想学习但是谁能知道我的崩溃谁来教我怎么办,,,,,0,1,1,2023-12-17 20:54,抑郁症超话,,,,上海
4980040552940413,NxAdFckW1,6484138421,小羊兜兜吖,不想学习，只想发疯,,,,,0,0,0,2023-12-17 20:54,荣耀80 5G,,,,北京
4980038462344917,NxAai9Q1f,1087769380,粉色的小熊不焦虑,暖气越大我越困。宁愿玩数独也不想学习结果还没写对真的好想回去睡觉💤,,,,,0,0,0,2023-12-17 20:45,iPhone客户端,['https://wx3.sinaimg.cn/large/40d60b24gy1hkx2mg16wtj22c0340e82.jpg'],,,广西
