id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980112907042933,NxC6mtybH,3167799111,寻东方,#萨内蒂看好阿根廷进决赛#8年前巴西那场比赛真的是梅西的意难平，离冠军仅一步之遥。?希望在14日凌晨03：00半决赛【阿根廷VS克罗地亚】的比赛中，梅西能率队攻破克罗地亚的球门，最终赢得半决赛的胜利。,,,,萨内蒂看好阿根廷进决赛,0,0,0,2023-12-18 01:41,HUAWEI Mate 30 5G,,,,山东
4980112863527513,NxC6ieNFn,5086593279,用户6in6drpodx,#为热爱上场#当阳光照射的时间拨回2014年的巴西里约世界杯，阿根廷遗憾落败，梅西那个时候没能举起的大力神杯，在今时今日因为热爱真正的将这个荣誉涌入怀中。让我们一起为热爱喝彩，为热爱加油。,,,,为热爱上场,0,0,0,2023-12-18 01:41,小米9,,,,山东
4980112319579303,NxC5pEc0T,3689186347,梓臻Celine,#萨内蒂看好阿根廷进决赛#8年前巴西那场比赛真的是梅西的意难平，离冠军仅一步之遥。?希望在14日凌晨03：00半决赛【阿根廷VS克罗地亚】的比赛中，梅西能率队攻破克罗地亚的球门，最终赢得半决赛的胜利。,,,,萨内蒂看好阿根廷进决赛,0,0,0,2023-12-18 01:39,Android,,,,山东
4980112315386049,NxC5pmB9L,2409742324,小屁屁725,#为热爱上场#当阳光照射的时间拨回2014年的巴西里约世界杯，阿根廷遗憾落败，梅西那个时候没能举起的大力神杯，在今时今日因为热爱真正的将这个荣誉涌入怀中。让我们一起为热爱喝彩，为热爱加油。,,,,为热爱上场,0,0,0,2023-12-18 01:39,三星Galaxy S10,,,,山东
4980110549845239,NxC2yFjcb,1437589760,King-小跳蚤,第二次杭州马拉松半马顺利完赛，是0°和36°的一次对抗，还好有太阳，五公里就把防寒装备都扔了。每次想放弃了，就想想去年的今天，36岁的梅西和24岁的姆巴佩在决赛场上奋战120分钟。2023赛季结束了，2024继续加油#杭州马拉松#,,,,杭州马拉松,0,0,4,2023-12-18 01:32,Xiaomi 12S Pro,"['https://wx1.sinaimg.cn/large/55afe100gy1hkxawmc2pgj235c2dckjm.jpg', 'https://wx2.sinaimg.cn/large/55afe100gy1hkxawms5bkj20np0zkdlv.jpg', 'https://wx2.sinaimg.cn/large/55afe100gy1hkxawn6l49j20ku0dw76w.jpg', 'https://wx1.sinaimg.cn/large/55afe100gy1hkxawni24dj20nq0ftgo8.jpg', 'https://wx3.sinaimg.cn/large/55afe100gy1hkxawpo890j22dc35sx6r.jpg', 'https://wx2.sinaimg.cn/large/55afe100gy1hkxawq2v2zj20dw0ku0u3.jpg']",,,浙江
4980110451279078,NxC2p5mKi,7405430763,water_wine_peer,梅西爱TA多一点！我为梅西增加了1点热爱值！2023#超话大赏#等你一起奔赴热爱！2023超话大赏,,,,超话大赏,0,0,1,2023-12-18 01:32,梅西超话,,,,福建
4980110184939755,NxC1YkJ3t,7633266762,昔物語,个个都他妈以为自己是梅西，玩命瞎踢瞎带，一点纪律性团结和章法战术都没有。欧美人根本不会玩足球，还得看日本队。英超越来越蛋疼，真看不下去了。,,,,,0,0,0,2023-12-18 01:30,iPhone客户端,,,,江苏
4980109446481821,NxC0Mrcdv,7571760830,一纸幽情,梅西我在2023#超话大赏#中pick梅西为年度竞技超话，戳2023超话大赏为喜爱的超话加热爱还有机会得超多惊喜好礼！,,,,超话大赏,0,0,0,2023-12-18 01:28,梅西超话,,,,海南
4980102268452886,NxBPczsYS,6332193690,负雪流云2017,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 00:59,微博体育,,,,天津
4980102133450606,NxBOZetEW,6074896563,阿这阿那很无语,#阿根廷世界杯夺冠一周年#一周年了，一年里无数次的看世界杯决赛的回放，好像永远都还在回味卢塞尔的夜晚，一次从未经历过的看球体验，十多年的看球历史最最紧张的两个多小时，最最有落差感的一场比赛。2010年第一次看球第一次看阿根廷第一次认识梅西，是跟着妈妈看的，2022年12月18日的决赛，也是和妈妈看的，像是一个轮回，一个模糊的开头，一个完美的结局。童话故事不过如此，甚至无法如此完美，大力神杯终遇球王。一年无法淡化夺冠的喜悦，是所有梅西球迷，阿根廷球迷的梦想，很荣幸我是其中的一员，梅西手捧大力神杯就是对所有球迷最大的褒奖，作为梅西的球迷很幸运。一年时间，喜悦还是无法用语言表达，可能这就是作为球迷最幸福的时刻吧！,,,,阿根廷世界杯夺冠一周年,0,1,4,2023-12-18 00:58,iPhone客户端,"['https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9kvhfnkj30u011idkf.jpg', 'https://wx2.sinaimg.cn/large/006D7E6Dgy1hkx9kwd59jj30u00g0dkg.jpg', 'https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9kx9e5mj30u011ijz5.jpg', 'https://wx3.sinaimg.cn/large/006D7E6Dgy1hkx9kyai17j30u011in7e.jpg', 'https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9kz4axfj30u011e7c5.jpg', 'https://wx3.sinaimg.cn/large/006D7E6Dgy1hkx9kulzm4j30u01t044q.jpg', 'https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9l08foaj30u011i7cg.jpg', 'https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9l2qe5wj30q91kvafu.jpg', 'https://wx1.sinaimg.cn/large/006D7E6Dgy1hkx9l3qjd9j30u01c0n2j.jpg']",,,福建
4980101983241059,NxBOKdB99,7559623787,用户7559623787,梅西我推荐梅西为年度竞技超话！2023#超话大赏#热爱因你不凡一起为TA加亿点热爱吧2023超话大赏,,,,超话大赏,0,0,3,2023-12-18 00:58,梅西超话,,,,重庆
4980101848761835,NxBOwALlV,3543420821,八座金球两座劳伦斯,#阿根廷世界杯夺冠一周年#L八座金球两座劳伦斯的微博视频,,,,阿根廷世界杯夺冠一周年,86,35,572,2023-12-18 00:57,梅西超话,,"http://f.video.weibocdn.com/u0/eIH1ff3lgx08b1AIJGd201041200sTqd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997864&ssig=JTS14Bh0jW&KID=unistore,video",,重庆
4980101161159645,NxBNq4RFX,5661257135,摇了我吧santa,#阿根廷世界杯夺冠一周年#梅西整整一年了愿无与伦比的夺冠之夜带给我们的美好回忆可抵未来一切岁月漫长！🇦🇷🏆,,,,阿根廷世界杯夺冠一周年,0,0,4,2023-12-18 00:55,iPhone客户端,"['https://wx3.sinaimg.cn/large/006b83AXgy1hkx9sqn280j30t20o6n7u.jpg', 'https://wx4.sinaimg.cn/large/006b83AXgy1hkx9sr20o0j31900u07jd.jpg']",,,浙江
4980100749854569,NxBMKFlCF,6344585963,Ellie_JD,梅西不是吧不是吧，真的会有人不喜欢梅西吗？2023#超话大赏#一起为你心中的年度竞技加满热爱吧！2023超话大赏,,,,超话大赏,0,0,0,2023-12-18 00:53,梅西超话,,,,山东
4980100682219960,NxBME9jvO,6344585963,Ellie_JD,2023#超话大赏#年度竞技黑马超话出现！梅西的热爱值又多了一点～一起来2023超话大赏送上你的满分热爱，还可参与集卡赢999元！,,,,超话大赏,0,0,0,2023-12-18 00:53,超话,,,,山东
4980449636784088,NxKRtssQM,5715003247,Alex达尔10,去年的今天，在卡塔尔上演了足球史上最伟大的世界杯决赛，最终阿根廷夺冠，梅西成为历史上唯一个全满贯球员。老实说一年半以前的夏天，我都不敢想阿根廷最终能成为世界冠军，梦想成真那一刻真的是太美妙了，也没想到后来我会在北京工人体育场，真正的看到这支世界冠军球队在我眼前踢球，这一切到现在都好像在做梦一样，真希望这个梦永远都在继续，如今大家都回归到了主流俱乐部联赛当中，为各自的球队所战，而他却在夺冠的半年后选择了离开五大联赛，这可能也是作为球迷我的一个小遗憾吧！,,,,,0,1,1,2023-12-18 23:59,Redmi Note 11T Pro,,,,四川
4980100258596605,NxBLXA4mV,6301736656,武凱k_,梅西的衣服好短,,,,,0,6,1,2023-12-18 00:51,iPhone 15 Pro Max,"['https://wx2.sinaimg.cn/large/006StrzOly1hkx9pn2i4fj30q7122ai1.jpg', 'https://wx1.sinaimg.cn/large/006StrzOly1hkx9q4hx3aj31o0280qv5.jpg']",,,上海
4980449569675624,NxKRmEB4s,3988057916,JamesZhou05,VamosArgentina🇦🇷🇦🇷🇦🇷#梅西最疯狂的一年##阿根廷世界杯夺冠一周年#,,,,"梅西 最疯狂的一年,阿根廷世界杯夺冠一周年",0,0,5,2023-12-18 23:59,nova 10 主角影像,"['https://wx1.sinaimg.cn/large/edb4ef3cly1hkydqw71ouj20u011ihb2.jpg', 'https://wx1.sinaimg.cn/large/edb4ef3cly1hkydqtudqdj20k00k5jst.jpg', 'https://wx4.sinaimg.cn/large/edb4ef3cly1hkydr0zdlpj20u011h4qp.jpg', 'https://wx4.sinaimg.cn/large/edb4ef3cly1hkydquwdf1j20u00u07um.jpg', 'https://wx4.sinaimg.cn/large/edb4ef3cly1hkydqx19ewj20u011gwt4.jpg', 'https://wx2.sinaimg.cn/large/edb4ef3cly1hkydqydaw9j20u011h4n7.jpg', 'https://wx1.sinaimg.cn/large/edb4ef3cly1hkydr20fi3j20u011jau4.jpg', 'https://wx3.sinaimg.cn/large/edb4ef3cly1hkydqzbocdj20u011idrs.jpg', 'https://wx3.sinaimg.cn/large/edb4ef3cly1hkydr30h6dj20u011eh4y.jpg']",,,上海
4980099046180222,NxBK0pVL0,1272595171,咸鱼翻身04,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 00:46,微博体育,,,,福建
4980449564691021,NxKRmjGlD,7443886965,麻辣勾勾,评论区好骂//@纯欲逃犯牛小莉:打字的时候正在厕所门口听梅西尿尿,,,纯欲逃犯牛小莉,,0,0,85664,2023-12-18 23:59,iPhone客户端,,,4978910326427291,安徽
4980449560756554,NxKRm3aOu,7809834349,一只会飞的柯尔鸭,去年这个时候再过一会儿梅西就要捧杯咯#梅西捧杯#2023年的每个片段都好精彩,,,,梅西捧杯,0,0,1,2023-12-18 23:59,iPhone XS Max,"['https://wx3.sinaimg.cn/large/008wxgG9ly1hkydstcxioj30lo0p1gml.jpg', 'https://wx4.sinaimg.cn/large/008wxgG9ly1hkydstrf4pj30l30pqgmv.jpg']",,,上海
4980449548173656,NxKRkyila,2554783104,实时推广接单,#梅西最疯狂的一年#需要饮硫的老板进⬇️⬇️⬇️🏅，专业，靠谱,,,,梅西 最疯狂的一年,0,0,0,2023-12-18 23:59,HUAWEI P20 Pro,,,,山东
4980449534807318,NxKRjkaBo,5836091820,文昌踢球仔,梅西#梅西最疯狂的一年#不是每个踢球的人都可以叫做梅西,,,,梅西 最疯狂的一年,0,2,3,2023-12-18 23:59,梅西超话,"['https://wx4.sinaimg.cn/large/006mXE5egy1hkydtvxyqrj30qo12dq66.jpg', 'https://wx4.sinaimg.cn/large/006mXE5egy1hkydtwow8pj30ui125dts.jpg', 'https://wx2.sinaimg.cn/large/006mXE5egy1hkydtxkao2j30u00u0ag8.jpg']",,,海南
4980449523270789,NxKRidISF,5970280314,海岸边等日出,#梅西最疯狂的一年#整整一年了。顶着高烧以及浑身的酸痛，激动地在被窝熬夜见证的历史，仿佛就发生在昨日般。,,,,梅西 最疯狂的一年,0,1,6,2023-12-18 23:59,一加11 行星发动机,,,,北京
4980449355236924,NxKR1lYmw,6594831760,梅西对着阿Kun说,我推荐@梅西LeoMessi10为2023#微博网友喜爱人物#，与光影共绚烂，与赤诚赴热爱，期待TA盛装赴约！快来#微博之夜#推荐你心中的#微博网友喜爱人物#，参与集卡互动还能有机会得盛典门票去见TA哦！戳>>微博之夜,,,梅西LeoMessi10,"微博网友喜爱人物,微博之夜",0,0,0,2023-12-18 23:58,微博品牌活动,,,,云南
4980449312506644,NxKQXaw5K,7215547829,Leo_Messi_0624,阿根廷球迷俱乐部梅西理科生的致敬之，以14年和22年世界杯的客场球衣为主配色设计了参赛作品的界面，谨以计算机设计大赛的全国银奖，祝我阿夺冠一周年快乐，也恭喜小梅终于弥补了八年前的遗憾，下面就好好享受职业生涯吧！⭐️⭐️⭐️💙🇦🇷💙,,,,,0,0,0,2023-12-18 23:58,Redmi Note 11 Pro,"['https://wx2.sinaimg.cn/large/007SjHBHly1hkydjbcbn6j31400u0jv4.jpg', 'https://wx2.sinaimg.cn/large/007SjHBHly1hkydp66y04j30qy0whte4.jpg']",,,内蒙古
4980449300447876,NxKQW1SvO,6135164356,Eirracccis,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 23:58,微博体育,,,,湖北
4980434587618952,NxKtcvY2k,1638781994,新浪体育,#梅西纪念世界杯夺冠一周年#@梅西LeoMessi10更新社媒连晒10张夺冠照片纪念阿根廷世界杯夺冠一周年，同时感慨：“我职业生涯最美丽最疯狂的时刻已经过去1年了...这是永生难忘的回忆，祝大家一周年快乐！”阿根廷球迷俱乐部,,,梅西LeoMessi10,梅西纪念世界杯夺冠一周年,4,6,87,2023-12-18 23:00,阿根廷球迷俱乐部超话,['https://wx2.sinaimg.cn/large/001MUa3Ely1hkyauf6y61j60j60czjx502.jpg'],,,北京
4980434576607533,NxKtbrIV7,6582211248,山有木兮木有枝-魏,球王历史最佳#梅西#,,,,梅西,0,0,0,2023-12-18 22:59,紫黑梅黑爹Android,"['https://wx3.sinaimg.cn/large/007bshPyly1hkyc3qvm04j30ku0tq0wp.jpg', 'https://wx1.sinaimg.cn/large/007bshPyly1hkyc3rcgtdj316k1h8dwp.jpg', 'https://wx1.sinaimg.cn/large/007bshPyly1hkyc3rs103j31gi35sqkp.jpg', 'https://wx1.sinaimg.cn/large/007bshPyly1hkyc3s5tljj30u01407mb.jpg', 'https://wx1.sinaimg.cn/large/007bshPyly1hkyc3t16enj30u011ikat.jpg', 'https://wx3.sinaimg.cn/large/007bshPyly1hkyc3te8ssj30wi14nalb.jpg']",,,北京
4980434561927598,NxKta85si,1355664447,-jjjkkk-,【去年今日2022.12.18】1:0一蹴而就一枝独秀2:0一马平川一骑绝尘2:1一意孤行一柱擎天2:2一鸣惊人一步登天3:2一咏三叹一网打尽3:3一锤定音一言难尽点球大战：一夫当关一呼百应一剑封喉一战功成跌宕起伏的传奇剧情荡气回肠的英雄史诗凝结成球王波澜壮阔的一生梅西#阿根廷世界杯夺冠一周年#,,,,阿根廷世界杯夺冠一周年,0,0,1,2023-12-18 22:59,梅西超话,"['https://wx4.sinaimg.cn/large/50cdcc3fly1hkyc3wk9yhj21jk111e4j.jpg', 'https://wx4.sinaimg.cn/large/50cdcc3fly1hkyc3v8hzsj20u00u00yr.jpg', 'https://wx3.sinaimg.cn/large/50cdcc3fly1hkyc3x96nsj20qo0xck3r.jpg']",,,安徽
4980434540692040,NxKt82U1W,7732865197,年糕粘锅_,梅西夺冠一周年快乐,,,,,0,0,0,2023-12-18 22:59,梅西超话,,,,重庆
4980434460477870,NxKt020jA,5210126931,梅团GOAT,梅西发布了他在夺冠庆典期间自己拍摄的视频💙#梅西##梅西纪念世界杯夺冠一周年##阿根廷世界杯夺冠一周年#阿根廷球迷俱乐部L梅团GOAT的微博视频,,,,"梅西,梅西纪念世界杯夺冠一周年,阿根廷世界杯夺冠一周年",26,15,403,2023-12-18 22:59,阿根廷球迷俱乐部超话,,"http://f.video.weibocdn.com/o0/1e9xnyL4lx08b33ufxzi010412009GZy0E010.mp4?label=mp4_hd&template=480x600.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997881&ssig=nWQIWXWdzu&KID=unistore,video",,陕西
4980428142288675,NxKiO9Bo7,5934019851,梅西LeoMessi10,我职业生涯中最疯狂经常的1年...是我一生难忘的记忆。祝所有人卡塔尔世界杯周年快乐!!!🇦🇷🏆🙌1añodelalocuramáshermosademicarrera…Recuerdosinolvidablesquequedaránparatodalavida.Felizaniversarioparatodos!!!🇦🇷🏆🙌#梅西#梅西,,,,梅西,3620,1908,18727,2023-12-18 22:34,梅西超话,"['https://wx3.sinaimg.cn/large/006tAxDBly1hkybd9as9dj30hs0m8dhg.jpg', 'https://wx2.sinaimg.cn/large/006tAxDBly1hkybd9vb1oj30hs0m777p.jpg', 'https://wx4.sinaimg.cn/large/006tAxDBly1hkybd9kxaaj30hs0m4dje.jpg', 'https://wx4.sinaimg.cn/large/006tAxDBly1hkybdbfnnkj30hs0m7ack.jpg', 'https://wx4.sinaimg.cn/large/006tAxDBly1hkybdb6i7jj30hs0m7409.jpg', 'https://wx3.sinaimg.cn/large/006tAxDBly1hkybdag8aqj30hs0m7jvf.jpg', 'https://wx1.sinaimg.cn/large/006tAxDBly1hkybd8ybosj30hs0m70w4.jpg', 'https://wx1.sinaimg.cn/large/006tAxDBly1hkybda3fc8j30hs0m7q6f.jpg', 'https://wx2.sinaimg.cn/large/006tAxDBly1hkybdar76gj30hs0m7dj3.jpg']",,
4980434456285123,NxKsZqn2X,5054934821,正泰牌蛀牙户,周年快乐！！！！@梅西LeoMessi10,,,梅西LeoMessi10,,0,0,18727,2023-12-18 22:59,,,,4980428142288675,广西
4980434389173980,NxKsSCuzq,6077032581,桔红糕很甜,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 22:59,微博体育,,,,浙江
4980369413900700,NxIM5gmKw,5250260756,家里有八个金球,6分钟大片！！AFAPlay：足球应该是公正的，最后的安排就这样定了！！在今天这个特殊的日子里，请大家一定要再回顾一次阿根廷的这场决赛！！L家里有八个金球的微博视频,,,,,201,41,841,2023-12-18 18:41,梅西超话,,"http://f.video.weibocdn.com/o0/9YKSEYu8lx08b2LJv0ti01041202K6100E010.mp4?label=mp4_720p&template=1080x608.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997884&ssig=9GVQdFdrlk&KID=unistore,video",
4980434386292370,NxKsSqoVQ,1603747464,子从周,//@桃子与时光:永远热泪盈眶，强强对决，无比精彩的一场世界杯决赛，甚至是近20年最佳一届！全世界聚焦之下，万众瞩目，梅西封王！球王圆梦，闪耀最高之巅，足球的极致浪漫主义结局。#阿根廷世界杯夺冠一周年#,,,桃子与时光,阿根廷世界杯夺冠一周年,0,0,841,2023-12-18 22:59,iPhone客户端,,,4980369413900700,北京
4980434372657593,NxKsRb9mp,6153121801,迈阿密国际守梅者,B/R｜距离历史上最棒的世界杯已经过去一年了🎢梅西L迈阿密国际守梅者的微博视频,,,,,0,2,39,2023-12-18 22:59,梅西超话,,"http://f.video.weibocdn.com/o0/lt5KWc5flx08b33sIwUM01041200awBu0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997884&ssig=%2FkgeFcZeru&KID=unistore,video",,陕西
4980419429402861,NxK4KDs73,7803058278,法硕上岸就在眼前,小梅🗣️这是我职业生涯最美丽、最疯狂的一年！！！祝大家周年快乐🎉🇦🇷⭐️⭐️⭐️梅西,,,,,0,0,4,2023-12-18 21:59,梅西超话,"['https://wx4.sinaimg.cn/large/008w4PUGly1hkyadf5d4pj30u011i77b.jpg', 'https://wx3.sinaimg.cn/large/008w4PUGly1hkyadfckvmj30u011bjxm.jpg', 'https://wx4.sinaimg.cn/large/008w4PUGly1hkyadflgmlj30u011gjxi.jpg', 'https://wx1.sinaimg.cn/large/008w4PUGly1hkyadfw9p0j30u011gwke.jpg', 'https://wx1.sinaimg.cn/large/008w4PUGly1hkyadg6fd5j30u011gwln.jpg', 'https://wx3.sinaimg.cn/large/008w4PUGly1hkyadgfnumj30u011htff.jpg', 'https://wx4.sinaimg.cn/large/008w4PUGly1hkyadgytorj30u011gn36.jpg', 'https://wx3.sinaimg.cn/large/008w4PUGly1hkyadeigo7j30u011gn0p.jpg', 'https://wx3.sinaimg.cn/large/008w4PUGly1hkyadlhzr0j30u0107dzv.jpg']",,,吉林
4980419344466932,NxK4CiK3i,7520549452,安林球解,21世纪以来左脚进球榜，梅西474球居首，萨拉赫184球和格里兹曼153球分列二三，C罗126球排名第四。#足球#,,,,足球,0,1,1,2023-12-18 21:59,世界杯超话,['https://wx2.sinaimg.cn/large/008cXssIly1hkyadffh4ej30u00u01kx.jpg'],,,山东
4980419202385307,NxK4oa0wH,2018499075,直播吧,世界杯夺冠一周年！梅西发文：终生难忘的回忆，大家一周年快乐阿根廷世界杯夺冠一周年，@梅西LeoMessi10在社媒连晒10张夺冠照片，并配文纪念这一时刻。梅西写道：我职业生涯最美丽最疯狂的时刻已经过去1年了...这是永生难忘的回忆，祝大家一周年快乐！！！#梅西纪念世界杯夺冠一周年##阿根廷世界杯夺冠一周年##梅西最疯狂的一年#,,,梅西LeoMessi10,"梅西纪念世界杯夺冠一周年,阿根廷世界杯夺冠一周年,梅西 最疯狂的一年",79,78,1737,2023-12-18 21:58,微博网页版,['https://wx2.sinaimg.cn/large/784fda03ly1hkyagqtfyaj21oi14ykjl.jpg'],,,
4980419035139552,NxK47lz20,5250260756,家里有八个金球,梅西Instagram更新一生难忘的记忆，祝大家一周年快乐！！！🇦🇷🏆🙌#阿根廷世界杯夺冠一周年#,,,,阿根廷世界杯夺冠一周年,330,89,1073,2023-12-18 21:58,梅西超话,,"http://f.video.weibocdn.com/o0/SXInO93Alx08b2ZeNZmU01041200bLjz0E010.mp4?label=mp4_hd&template=480x600.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997894&ssig=SdwPQWB0eI&KID=unistore,video",,美国
4980374868594483,NxIUSA3OH,7767144248,八座金球小神龙,阿根廷世界杯夺冠一周年，回想起一年前那一个月的点点滴滴。对于卡塔尔世界杯中的梅西，你印象最深的瞬间是？梅西#阿根廷世界杯夺冠一周年##梅西晒视频回忆世界杯#卡塔尔世界杯，梅西令你印象深刻的经典瞬间,,,,"阿根廷世界杯夺冠一周年,梅西晒视频回忆世界杯",15,22,618,2023-12-18 19:02,梅西超话,,,
4980418684396084,NxK3yirCA,7385758206,每日一绿查,我投给了“沙特赛后采访，梅西呼吁大家继续相信阿根廷”~,,,,,0,0,618,2023-12-18 21:56,🐏东东磕CP专用手机,,,4980374868594483,江苏
4980418628030555,NxK3sxH75,1313371425,风中的影子5,时间很快，梅西带着阿根廷🇦🇷国家队夺得世界杯🏆已经一年了👏,,,,,0,0,0,2023-12-18 21:56,iPhone客户端,['https://wx1.sinaimg.cn/large/4e487521ly1hkyaactm6pj20wr14cdql.jpg'],,,北京
4980418602865119,NxK3qc1lB,1492084994,方芳的帽子戏法,👑梅西更新IG：“我职业生涯最美好的疯狂的一年…难忘的回忆将持续一生。祝大家周年快乐！！！🇦🇷🏆🙌”梅西#阿根廷世界杯夺冠一周年#,,,,阿根廷世界杯夺冠一周年,7,3,127,2023-12-18 21:56,阿根廷球迷俱乐部超话,,"http://f.video.weibocdn.com/u0/KBpVTu1Bgx08b2Z9WSek01041200bIn70E010.mp4?label=mp4_hd&template=480x600.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997894&ssig=6oAZj5taY%2F&KID=unistore,video",,广东
4980418522910754,NxK3icddE,5955234116,Anjamystery,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 21:56,微博体育,,,,陕西
4848176136457484,Mkdhrr5SY,1305178931,一条高贵冷艳的内裤,不懂球但希望如你所愿@李易峰L一条高贵冷艳的内裤的微博视频,,,李易峰,,337,55,429,2022-12-18 23:52,有你的未来Android,,"http://f.video.weibocdn.com/u0/5icGbozdgx081EFLW23K010412008FGV0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997894&ssig=%2FF2eVNpWo%2F&KID=unistore,video",
4980418304018116,NxK2WgRik,3509281215,chenxia0113,时光机带我回到了过去，你也试试？微博回忆//@chenxia0113:梅西加油@李易峰//@苏忆情梓·://@不加糖可爱甜:阿根廷必胜！！！！！,,,"chenxia0113,李易峰,苏忆情梓·,不加糖可爱甜",,4,1,429,2023-12-18 21:55,OPPO Reno5 Pro 5G,,,4848176136457484,北京
4979745182187665,Nxsxg9b6V,3098510521,英国足球那点事,曼城最近6场英超只赢了1场……大家说说曼城的问题出在哪？#曼城2比2水晶宫#,,,,曼城2比2水晶宫,370,394,4620,2023-12-17 01:20,微博网页版,['https://wx2.sinaimg.cn/large/b8af84b9gy1hkw4x0rl8bj21jk1mck4s.jpg'],,
4980087248913939,NxBqYBoVd,6205724466,可苏十乐,反噬来的太快，菜花奶嗝蜜天天嘴梅西的福报，连五个金球的C罗都承受不住反噬职业末期被曼联公开开除，水果牙淘汰遗憾出走沙漠，更何况菜花城,,,,,0,0,4620,2023-12-17 23:59,荣耀20,,,4979745182187665,山东
4980086711780465,NxBq77tbb,7147935758,清冬萘月,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-17 23:57,微博体育,,,,北京
4980086685569377,NxBq4nmQF,2172553175,限定星光,那心动的时间被你拉长@陈立农业余对蹴鞠特别特别感兴趣，主队是曼城，国家队支持🇦🇷🏴󠁧󠁢󠁥󠁮󠁧󠁿，是阿尔瓦雷斯和德布劳内的人迷，磕婷和city的cp乱炖，无限包容梅西。竞技体育菜是原罪纸片人only灰原哀,,,陈立农,,0,0,3,2023-12-17 23:57,🌸🐰iPhone,"['https://wx3.sinaimg.cn/large/817e87d7gy1hkx6vmkysoj21400u0duw.jpg', 'https://wx4.sinaimg.cn/large/817e87d7gy1hkx7ofoul3j20n00ekte5.jpg', 'https://wx2.sinaimg.cn/large/817e87d7gy1hkx85872yyj20n00wo43v.jpg', 'https://wx4.sinaimg.cn/large/817e87d7gy1hkx856zfxcj20u00u0wt4.jpg', 'https://wx2.sinaimg.cn/large/817e87d7gy1hkx857gugvj20u0116dkz.jpg']",,,广东
4980086627632272,NxBpYw1va,6322977949,MessiMagic,梅西国际足联公布了2023年度最佳男足球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。,,,,,0,0,1,2023-12-17 23:57,梅西超话,['https://wx4.sinaimg.cn/large/006TUzpjly1hkx85ss16jj316o0pagqs.jpg'],,,安徽
4980086338228681,NxBpvywEF,6322977949,MessiMagic,梅西撒狗粮！梅西社媒晒与安东内拉合照，安妞评论：我爱你,,,,,1,0,1,2023-12-17 23:56,梅西超话,['https://wx2.sinaimg.cn/large/006TUzpjly1hkx84m2q5zj30ku0eln0i.jpg'],,,安徽
4980086070056012,NxBp50ezq,6322977949,MessiMagic,梅西期待拉满🤩梅西社媒预热个人世界杯纪录片《梅西的世界杯：传奇的崛起》，定档于2月21日上映,,,,,0,0,2,2023-12-17 23:55,梅西超话,['https://wx1.sinaimg.cn/large/006TUzpjly1hkx83afmpxj30nd0kuaoo.jpg'],,,安徽
4980085540520240,NxBoe2bkY,6322977949,MessiMagic,梅西🎥与梅西合影、握手，小球迷开心得蹦蹦跳跳,,,,,0,0,1,2023-12-17 23:53,梅西超话,['https://wx1.sinaimg.cn/large/006TUzpjly1hkx81alk4tj30iw0du76c.jpg'],,,安徽
